trade_date,equity
2019-01-02,1059953.5135599999
2019-01-03,1061116.3042576744
2019-01-04,1061813.978676279
2019-01-07,1062976.7693739536
2019-01-08,1062511.6530948838
2019-01-09,1062046.536815814
2019-01-10,1062279.0949553489
2019-01-11,1062976.7693739536
2019-01-14,1062976.7693739536
2019-01-15,1062046.536815814
2019-01-16,1062046.536815814
2019-01-17,1062744.2112344187
2019-01-18,1062976.7693739536
2019-01-21,1309064.125701081
2019-01-22,1307901.3350106315
2019-01-23,1307901.3350106315
2019-01-24,1306738.5443201817
2019-01-25,1307901.3350106315
2019-01-28,1304412.9629392826
2019-01-29,1302087.3815583833
2019-01-30,1297436.218796585
2019-01-31,1304412.9629392826
2019-02-01,1318366.4512246777
2019-02-11,1349761.7998668167
2019-02-12,1384645.5205803046
2019-02-13,1410226.9157701954
2019-02-14,1416040.8692224436
2019-02-15,1439296.6830314356
2019-02-18,1436971.101650536
2019-02-19,1445110.6364836835
2019-02-20,1435808.3109600868
2019-02-21,1442785.0551027842
2019-02-22,1486971.101339869
2019-02-25,1511389.7058393103
2019-02-26,1481157.1478876208
2019-02-27,1473017.6130544737
2019-02-28,1497436.217553915
2019-03-01,1502087.3803157136
2019-03-04,1513715.2872202094
2019-03-05,1499761.7989348143
2019-03-06,1488133.8920303185
2019-03-07,1467203.6596022258
2019-03-08,1481157.1478876208
2019-03-11,1478831.5665067215
2019-03-12,1456738.5433881795
2019-03-13,1442785.0551027842
2019-03-14,1443947.845793234
2019-03-15,1449761.7992454818
2019-03-18,1459064.1247690786
2019-03-19,1454412.9620072802
2019-03-20,1456738.5433881795
2019-03-21,1473017.6130544737
2019-03-22,1470692.0316735746
2019-03-25,1447436.2178645825
2019-03-26,1441622.2644123347
2019-03-27,1443947.845793234
2019-03-28,1453250.1713168304
2019-03-29,1466040.8689117762
2019-04-01,1461389.7061499779
2019-04-02,1461389.7061499779
2019-04-03,1462552.4968404274
2019-04-04,1450924.5899359314
2019-04-08,1450924.5899359314
2019-04-09,1455575.7526977297
2019-04-10,1446273.427174133
2019-04-11,1445110.6364836835
2019-04-12,1445110.6364836835
2019-04-15,1452087.380626381
2019-04-16,1463715.287530877
2019-04-17,1459064.1247690786
2019-04-18,1459064.1247690786
2019-04-19,1459064.1247690786
2019-04-22,1448599.008555032
2019-04-23,1474180.4037449234
2019-04-24,1449761.7992454818
2019-04-25,1443947.845793234
2019-04-26,1414878.078531994
2019-04-29,1418366.4506033426
2019-04-30,1385808.311270754
2019-05-06,1392785.0554134517
2019-05-07,1400924.590246599
2019-05-08,1397436.21817525
2019-05-09,1406738.5436988468
2019-05-10,1397436.21817525
2019-05-13,1393947.8461039013
2019-05-14,1397436.21817525
2019-05-15,1397436.21817525
2019-05-16,1385808.311270754
2019-05-17,1393947.8461039013
2019-05-20,1403250.171627498
2019-05-21,1405575.7530083973
2019-05-22,1395110.6367943508
2019-05-23,1392785.0554134517
2019-05-24,1409064.1250797461
2019-05-27,1404412.9623179478
2019-05-28,1400924.590246599
2019-05-29,1406738.5436988468
2019-05-30,1399761.7995561492
2019-05-31,1399761.7995561492
2019-06-03,1391622.2647230022
2019-06-04,1392785.0554134517
2019-06-05,1385808.311270754
2019-06-06,1393947.8461039013
2019-06-10,1405575.7530083973
2019-06-11,1400924.590246599
2019-06-12,1399761.7995561492
2019-06-13,1393947.8461039013
2019-06-14,1391622.2647230022
2019-06-17,1389296.683342103
2019-06-18,1392785.0554134517
2019-06-19,1399761.7995561492
2019-06-20,1406738.5436988468
2019-06-21,1400924.590246599
2019-06-24,1396273.4274848006
2019-06-25,1397436.21817525
2019-06-26,1402087.3809370485
2019-06-27,1399761.7995561492
2019-06-28,1439296.6830314356
2019-07-01,1435808.3109600868
2019-07-02,1429994.3575078389
2019-07-03,1423017.6133651412
2019-07-04,1424180.4040555907
2019-07-05,1409064.1250797461
2019-07-08,1414878.078531994
2019-07-09,1427668.7761269396
2019-07-10,1424180.4040555907
2019-07-11,1433482.7295791875
2019-07-12,1439296.6830314356
2019-07-15,1460226.915459528
2019-07-16,1477668.775816272
2019-07-17,1473017.6130544737
2019-07-18,1468366.4502926753
2019-07-19,1466040.8689117762
2019-07-22,1464878.0782213265
2019-07-23,1473017.6130544737
2019-07-24,1498599.0082443648
2019-07-25,1488133.8920303185
2019-07-26,1499761.7989348143
2019-07-29,1479994.3571971713
2019-07-30,1470692.0316735746
2019-07-31,1469529.2409831248
2019-08-01,1456738.5433881795
2019-08-02,1445110.6364836835
2019-08-05,1436971.101650536
2019-08-06,1431157.1481982884
2019-08-07,1445110.6364836835
2019-08-08,1432319.938888738
2019-08-09,1447436.2178645825
2019-08-12,1441622.2644123347
2019-08-13,1448599.008555032
2019-08-14,1447436.2178645825
2019-08-15,1443947.845793234
2019-08-16,1456738.5433881795
2019-08-19,1453250.1713168304
2019-08-20,1449761.7992454818
2019-08-21,1462552.4968404274
2019-08-22,1461389.7061499779
2019-08-23,1450924.5899359314
2019-08-26,1447436.2178645825
2019-08-27,1439296.6830314356
2019-08-28,1432319.938888738
2019-08-29,1425343.1947460403
2019-08-30,1432319.938888738
2019-09-02,1434645.520269637
2019-09-03,1434645.520269637
2019-09-04,1446273.427174133
2019-09-05,1454412.9620072802
