trade_date,equity
2019-11-19,1383210.7472566837
2019-11-20,1379790.7556193764
2019-11-21,1369197.1229867414
2019-11-22,1363691.7705949785
2019-11-25,1373242.7228503856
2019-11-26,1367653.9560284442
2019-11-27,1369363.9518470978
2019-11-28,1359771.2923766018
2019-11-29,1353431.7956830563
2019-12-02,1354974.9626413537
2019-12-03,1355433.742007334
2019-12-04,1356393.0079543835
2019-12-05,1357060.3233958094
2019-12-06,1352847.894671809
2019-12-09,1353056.4307472545
2019-12-10,1348176.6865818282
2019-12-11,1346216.4474726398
2019-12-12,1351179.6060682442
2019-12-13,1357727.638837235
2019-12-16,1358937.1480748195
2019-12-17,1353098.1379623436
2019-12-18,1355225.2059318884
2019-12-19,1353515.2101132346
2019-12-20,1353765.4534037693
2019-12-23,1359979.8284520474
2019-12-24,1362440.5541423052
2019-12-25,1360146.657312404
2019-12-26,1358770.319214463
2019-12-27,1360605.436678384
2019-12-30,1366152.4962852362
2019-12-31,1365652.0097041668
2020-01-02,1364776.1581872953
2020-01-03,1360438.6078180275
2020-01-06,1362523.9685724834
2020-01-07,1358228.1254183045
2020-01-08,1365193.2303381865
2020-01-09,1363399.8200893546
2020-01-10,1363858.599455335
2020-01-13,1362023.481991414
2020-01-14,1361147.6304745425
2020-01-15,1360605.436678384
2020-01-16,1356684.9584600073
2020-01-17,1360855.6799689187
2020-01-20,1369280.5374169196
2020-01-21,1360897.3871840078
2020-01-22,1354349.354415017
2020-01-23,1322485.042086934
2020-02-03,1336540.3735719654
2020-02-04,1350178.6329061056
2020-02-05,1351429.849358779
2020-02-06,1345173.767095412
2020-02-07,1341169.874446857
2020-02-10,1342254.2620391739
2020-02-11,1340544.2662205203
2020-02-12,1336540.3735719654
2020-02-13,1334705.2561080444
2020-02-14,1338041.8333151734
2020-02-17,1338417.1982509755
2020-02-18,1335372.57154947
2020-02-19,1341378.4105223026
2020-02-20,1340127.194069629
2020-02-21,1339585.0002734708
2020-02-24,1339001.099262223
2020-02-25,1331368.6789009152
2020-02-26,1329575.2686520834
2020-02-27,1321358.947279528
2020-02-28,1327656.7367579842
2020-03-02,1326113.569799687
2020-03-03,1328532.5882748556
2020-03-04,1335164.0354740247
2020-03-05,1331827.4582668955
2020-03-06,1323319.1863887163
2020-03-09,1324361.8667659443
2020-03-10,1322443.3348718449
2020-03-11,1314977.7433708934
2020-03-12,1305093.1333947736
2020-03-13,1303591.6736515656
2020-03-16,1304801.1828891498
2020-03-17,1308471.417816992
2020-03-18,1306386.057062536
2020-03-19,1313059.2114767944
2020-03-20,1311390.9228732297
2020-03-23,1318189.1989327553
2020-03-24,1321484.0689247954
2020-03-25,1333078.674719569
2020-03-26,1341712.0682430156
2020-03-27,1333454.039655371
2020-03-30,1349970.09683066
2020-03-31,1343964.2578578277
2020-04-01,1341336.7033072135
2020-04-02,1345966.2041821051
2020-04-03,1351721.799864403
2020-04-07,1343380.35684658
2020-04-08,1343588.8929220256
2020-04-09,1339918.6579941837
2020-04-10,1345382.3031708575
2020-04-13,1347175.7134196893
2020-04-14,1351805.214294581
2020-04-15,1347759.614430937
2020-04-16,1348426.9298723629
2020-04-17,1348009.8577214717
2020-04-20,1341628.6538128373
2020-04-21,1352889.601886898
2020-04-22,1358520.0759239283
2020-04-23,1357644.2244070568
2020-04-24,1358686.9047842848
2020-04-27,1362482.261357394
2020-04-28,1380833.4359966042
2020-04-29,1369864.4384281673
2020-04-30,1373951.7455069004
2020-05-06,1370406.6322243258
2020-05-07,1374744.1825935936
2020-05-08,1365193.2303381865
2020-05-11,1364859.5726174735
2020-05-12,1368529.8075453157
2020-05-13,1364275.6716062261
2020-05-14,1359771.2923766018
2020-05-15,1359229.0985804433
2020-05-18,1358603.4903541065
2020-05-19,1353890.5750490366
2020-05-20,1356351.3007392944
2020-05-21,1347801.321646026
2020-05-22,1357685.9316221462
2020-05-25,1360396.9006029384
2020-05-26,1360522.0222482057
2020-05-27,1355225.2059318884
2020-05-28,1360939.094399097
2020-05-29,1365860.5457796124
2020-06-01,1362774.2118630179
2020-06-02,1372491.9929787815
