trade_date,rsi,ipv,entropy,coherence,clarity,mts
2019-01-02,0.0,0.0,0.9999999962133496,0.5,0.5,
2019-01-03,0.0,0.0,0.9999999962133496,0.5,0.5,
2019-01-04,0.0,0.0,0.9999999962133496,0.5,0.5,
2019-01-07,0.0,0.0,0.9999999962133496,0.5,0.5,
2019-01-08,0.0,0.0,0.9999999962133496,0.5,0.5,
2019-01-09,0.0,0.0,0.9999999962133496,0.5,0.9790397800223015,
2019-01-10,0.0,0.0,0.9999999962133496,0.5,0.983373163567613,
2019-01-11,0.0,0.0,0.9999999962133496,0.5,0.9839414077898914,
2019-01-14,0.0,0.0,0.9999999962133496,0.5,0.9915394406219011,
2019-01-15,0.0,0.0,0.9999999962133496,0.5,0.9894876303726171,0.19789752607452343
2019-01-16,0.0,0.0,0.9999999962133496,0.5,0.9898003757306476,0.19796007514612954
2019-01-17,0.0,0.0,0.9999999962133496,0.5,0.9878116052509243,0.19756232105018487
2019-01-18,0.0,0.0,0.9999999962133496,0.5,0.9879432200416642,0.19758864400833287
2019-01-21,0.0,0.0,6.213349207785887e-09,0.5,0.9880679491413902,0.19761358982827804
2019-01-22,0.0,0.0,6.213349207785887e-09,0.5,0.9887387969092116,0.19774775938184233
2019-01-23,0.0,0.0,6.213349207785887e-09,0.5,0.9889432369469936,0.19778864738939872
2019-01-24,0.0,0.0,6.213349207785887e-09,0.5,0.9904667830046286,0.19809335660092575
2019-01-25,0.0,0.0,6.213349207785887e-09,0.5,0.990857214892429,0.1981714429784858
2019-01-28,0.0,0.0,6.213349207785887e-09,0.5,0.9919074917413016,0.19838149834826033
2019-01-29,0.0,0.0,6.213349207785887e-09,0.5,0.9893547948904261,0.19787095897808524
2019-01-30,0.0,0.0,6.213349207785887e-09,0.8166819271698372,0.9893362956554469,0.3878764154329917
2019-01-31,0.0,0.0,6.213349207785887e-09,0.7910200998394459,0.9906794670454447,0.37274795331275645
2019-02-01,0.0,0.0,6.213349207785887e-09,0.7915953243056697,0.9864534800497353,0.3722478905933489
2019-02-11,0.0,0.0,6.213349207785887e-09,0.7863407737313011,0.9849489941934975,0.3687942630774801
2019-02-12,0.0,0.0,6.213349207785887e-09,0.7697115012419857,0.9915340720895548,0.36013371516310244
2019-02-13,0.0,0.0,6.213349207785887e-09,0.7765239139206846,0.9898806844088608,0.363890485234183
2019-02-14,0.0,0.0,6.213349207785887e-09,0.7749403167797586,0.9894050414954578,0.36284519836694673
2019-02-15,0.0,0.0,6.213349207785887e-09,0.7504112960212056,0.9846088812357388,0.3471685538598711
2019-02-18,0.0,0.0,6.213349207785887e-09,0.7599597098185574,0.9805814052032913,0.3520921069317927
2019-02-19,0.0,0.0,6.213349207785887e-09,0.7722059525998701,0.9800425948559369,0.3593320905311095
2019-02-20,0.0,0.0,6.213349207785887e-09,0.7607369699280345,0.9823478073921803,0.3529117434352568
2019-02-21,0.0,0.0,6.213349207785887e-09,0.7583638718261299,0.9819300502731994,0.35140433315031777
2019-02-22,0.0,0.0,6.213349207785887e-09,0.7233957288583476,0.9838230903971507,0.33080205539443863
2019-02-25,0.0,0.0,6.213349207785887e-09,0.7315356420584043,0.9727849960461296,0.33347838444426847
2019-02-26,0.0,0.0,6.213349207785887e-09,0.7634454763396666,0.9709679324403607,0.35226087229187214
2019-02-27,0.0,0.0,6.213349207785887e-09,0.7612963404221095,0.9716223676510305,0.3511022777834718
2019-02-28,0.0,0.0,6.213349207785887e-09,0.7725601102262667,0.9726776904620383,0.3580716042281677
2019-03-01,0.0,0.0,6.213349207785887e-09,0.76720845238334,0.9720523194115661,0.3547355353123172
2019-03-04,0.0,0.0,6.213349207785887e-09,0.7788141794677501,0.9892126740279488,0.36513104248623984
2019-03-05,0.0,0.0,6.213349207785887e-09,0.7790220950190941,0.9924064040394412,0.3658945378193448
2019-03-06,0.0,0.0,6.213349207785887e-09,0.7650771643932177,0.9904759544339928,0.35714148952272917
2019-03-07,0.0,0.0,6.213349207785887e-09,0.7662882019792105,0.9893342931280079,0.3576397798131279
2019-03-08,0.0,0.0,6.213349207785887e-09,0.690922241165095,0.9753394441615004,0.3096212335313571
2019-03-11,0.0,0.0,6.213349207785887e-09,0.6997603000937485,0.9643636020184817,0.3127289004599454
2019-03-12,0.0,0.0,6.213349207785887e-09,0.7378231969097203,0.9634052217381452,0.3353749624934612
2019-03-13,0.0,0.0,6.213349207785887e-09,0.750058977495507,0.9637109947006379,0.34277758543743175
2019-03-14,0.0,0.0,6.213349207785887e-09,0.7465818382184874,0.9610777697084298,0.3401646568727784
2019-03-15,0.0,0.0,6.213349207785887e-09,0.7343097463238071,0.9707067421000991,0.3347271962143041
2019-03-18,0.0,0.0,6.213349207785887e-09,0.7425722574323748,0.9821849098969835,0.34198033643882153
2019-03-19,0.0,0.0,6.213349207785887e-09,0.7475467546912196,0.9794034920685334,0.3444087512284384
2019-03-20,0.0,0.0,6.213349207785887e-09,0.7468823833103764,0.9764030257956247,0.34341003514535073
2019-03-21,0.0,0.0,6.213349207785887e-09,0.7450426315662976,0.9811361431602915,0.34325280757183685
2019-03-22,0.0,0.0,6.213349207785887e-09,0.7517467558222126,0.9811358864492926,0.3472752307831861
2019-03-25,0.0,0.0,6.213349207785887e-09,0.7542791193252718,0.9731380193638743,0.34719507546793793
2019-03-26,0.0,0.0,6.213349207785887e-09,0.7080494334886788,0.9624032081966731,0.31731030173254193
2019-03-27,0.0,0.0,6.213349207785887e-09,0.7112503166347892,0.9624586328591752,0.3192419165527086
