trade_date,equity
2019-01-02,1059993.0849826778
2019-01-03,1062152.0807985775
2019-01-04,1062453.336028703
2019-01-07,1062327.8130161506
2019-01-08,1063156.2648989959
2019-01-09,1062603.9636437658
2019-01-10,1063080.9510914644
2019-01-11,1062378.0222211715
2019-01-14,1062729.486656318
2019-01-15,1063382.2063215899
2019-01-16,1062252.4992086194
2019-01-17,1064235.7628069457
2019-01-18,1063959.6121793306
2019-01-21,1316564.1278560706
2019-01-22,1315434.4207501193
2019-01-23,1316689.650867843
2019-01-24,1325350.7386801376
2019-01-25,1324848.646633048
2019-01-28,1335141.5335983834
2019-01-29,1339283.7929868721
2019-01-30,1346062.0356225807
2019-01-31,1345183.374540174
2019-02-01,1345057.8515284017
2019-02-11,1341668.7302105473
2019-02-12,1346313.0816461255
2019-02-13,1342170.8222576368
2019-02-14,1330999.2742098947
2019-02-15,1339158.2699750997
2019-02-18,1337024.3787749691
2019-02-19,1344555.7594813122
2019-02-20,1336020.19468079
2019-02-21,1336271.2407043348
2019-02-22,1354095.5083760133
2019-02-25,1346564.1276696702
2019-02-26,1349325.6339286626
2019-02-27,1349074.5879051178
2019-02-28,1355978.353552599
2019-03-01,1370539.0229181955
2019-03-04,1373551.5752007328
2019-03-05,1367777.516659203
2019-03-06,1356354.9225879163
2019-03-07,1341668.7302105473
2019-03-08,1342296.3452694092
2019-03-11,1342296.3452694092
2019-03-12,1346815.173693215
2019-03-13,1342421.8682811817
2019-03-14,1350078.771999297
2019-03-15,1366396.7635297067
2019-03-18,1363635.2572707143
2019-03-19,1368405.131718065
2019-03-20,1368656.1777416097
2019-03-21,1364137.3493178037
2019-03-22,1351208.4791052486
2019-03-25,1352840.2782582894
2019-03-26,1361124.7970352666
2019-03-27,1359241.951858681
2019-03-28,1383342.3701189784
2019-03-29,1400287.9767082501
2019-04-01,1399283.7926140712
2019-04-02,1405559.9432026902
2019-04-03,1402170.8218848358
2019-04-04,1393635.2570843138
2019-04-08,1417986.7213681561
2019-04-09,1409074.587532317
2019-04-10,1397400.9474374854
2019-04-11,1387986.7215545566
2019-04-12,1386103.876377971
2019-04-15,1394890.4872020376
2019-04-16,1386605.9684250604
2019-04-17,1383091.3240954336
2019-04-18,1392882.1190136797
2019-04-19,1368154.0856945203
2019-04-22,1368154.0856945203
2019-04-23,1369283.7928004717
2019-04-24,1366647.8095532516
2019-04-25,1362756.5961883075
2019-04-26,1366145.717506162
2019-04-29,1360246.1359528601
2019-04-30,1337903.039857376
2019-05-06,1348949.0648933456
2019-05-07,1341543.207198775
2019-05-08,1336898.8557631967
2019-05-09,1349576.6799522075
2019-05-10,1349827.7259757523
2019-05-13,1344179.190445995
2019-05-14,1349451.156940435
2019-05-15,1350831.9100699313
2019-05-16,1341166.6381634579
2019-05-17,1339911.408045734
2019-05-20,1343175.006351816
2019-05-21,1341166.6381634579
2019-05-22,1333133.1654100253
2019-05-23,1334388.395527749
2019-05-24,1336647.809739652
2019-05-27,1344430.2364695398
2019-05-28,1338656.17792801
2019-05-29,1335643.625645473
2019-05-30,1332882.1193864804
2019-05-31,1329618.5210803985
2019-06-03,1327861.1989155852
2019-06-04,1337024.3787749691
2019-06-05,1338154.0858809205
2019-06-06,1346815.173693215
2019-06-10,1353342.370305379
2019-06-11,1349200.1109168902
2019-06-12,1347066.2197167599
2019-06-13,1348321.4498344837
2019-06-14,1348070.4038109388
2019-06-17,1345434.4205637188
2019-06-18,1345810.989599036
2019-06-19,1354848.6464466476
2019-06-20,1353091.324281834
2019-06-21,1350831.9100699313
2019-06-24,1347693.8347756218
2019-06-25,1346564.1276696702
2019-06-26,1347191.7427285323
2019-06-27,1346815.173693215
2019-06-28,1356982.537646778
2019-07-01,1359995.0899293153
2019-07-02,1363886.3032942591
2019-07-03,1368656.1777416097
2019-07-04,1367400.9476238857
2019-07-05,1363635.2572707143
2019-07-08,1363635.2572707143
2019-07-09,1363886.3032942591
2019-07-10,1364388.3953413486
2019-07-11,1369911.4078593333
2019-07-12,1374304.713271367
2019-07-15,1375057.8513420012
2019-07-16,1375936.5124244078
2019-07-17,1375434.4203773183
2019-07-18,1383216.847107206
2019-07-19,1388112.244566329
2019-07-22,1374304.713271367
2019-07-23,1373928.1442360496
2019-07-24,1375308.8973655459
2019-07-25,1373802.6212242774
2019-07-26,1370539.0229181955
2019-07-29,1372045.299059464
2019-07-30,1358739.8598115915
2019-07-31,1354472.0774113303
2019-08-01,1349325.6339286626
2019-08-02,1336773.3327514245
2019-08-05,1336898.8557631967
2019-08-06,1341166.6381634579
2019-08-07,1344806.8055048569
2019-08-08,1340287.977081051
2019-08-09,1346313.0816461255
2019-08-12,1340790.0691281406
2019-08-13,1338279.608892693
2019-08-14,1328363.2909626747
2019-08-15,1327610.1528920406
2019-08-16,1335141.5335983834
2019-08-19,1338781.7009397824
2019-08-20,1341543.207198775
2019-08-21,1338656.17792801
2019-08-22,1336145.7176925624
2019-08-23,1329744.044092171
2019-08-26,1330622.7051745777
2019-08-27,1330999.2742098947
2019-08-28,1323718.9395270965
2019-08-29,1321585.0483269661
2019-08-30,1322714.7554329175
2019-09-02,1320329.818209242
2019-09-03,1332882.1193864804
2019-09-04,1332882.1193864804
2019-09-05,1335267.0566101559
2019-09-06,1337526.4708220586
2019-09-09,1339660.3620221892
2019-09-10,1335518.1026337005
2019-09-11,1346438.604657898
2019-09-12,1339283.7929868721
2019-09-16,1334388.395527749
2019-09-17,1335894.6716690178
2019-09-18,1333258.6884217977
2019-09-19,1334137.3495042045
2019-09-20,1325978.3537389995
2019-09-23,1325727.3077154546
2019-09-24,1324346.5545859584
2019-09-25,1326857.014821406
2019-09-26,1324095.5085624137
2019-09-27,1322840.2784446897
2019-09-30,1328614.3369862195
2019-10-08,1334137.3495042045
2019-10-09,1331877.9352923015
2019-10-10,1334262.8725159767
2019-10-11,1338154.0858809205
2019-10-14,1333760.7804688872
2019-10-15,1337526.4708220586
2019-10-16,1341041.1151516854
2019-10-17,1336145.7176925624
2019-10-18,1344681.2824930844
2019-10-21,1341166.6381634579
2019-10-22,1333886.3034806596
2019-10-23,1332380.027339391
2019-10-24,1336271.2407043348
2019-10-25,1335141.5335983834
2019-10-28,1332505.5503511634
2019-10-29,1332254.5043276185
2019-10-30,1330748.2281863499
2019-10-31,1334513.9185395215
2019-11-01,1334890.4875748386
2019-11-04,1335141.5335983834
2019-11-05,1332254.5043276185
2019-11-06,1331250.3202334396
2019-11-07,1333384.21143357
2019-11-08,1328865.3830097644
2019-11-11,1327610.1528920406
2019-11-12,1326480.445786089
2019-11-13,1328990.9060215366
2019-11-14,1330246.1361392604
2019-11-15,1329367.4750568538
2019-11-18,1333133.1654100253
2019-11-19,1332254.5043276185
2019-11-20,1333509.7344453423
2019-11-21,1336773.3327514245
2019-11-22,1357359.1066820952
2019-11-25,1353593.4163289238
2019-11-26,1349200.1109168902
2019-11-27,1346689.6506814426
2019-11-28,1345434.4205637188
2019-11-29,1349827.7259757523
2019-12-02,1349200.1109168902
2019-12-03,1346438.604657898
2019-12-04,1346689.6506814426
2019-12-05,1347442.788752077
2019-12-06,1351334.0021170208
2019-12-09,1347944.8807991664
2019-12-10,1349200.1109168902
2019-12-11,1349200.1109168902
2019-12-12,1351082.9560934762
2019-12-13,1367400.9476238857
2019-12-16,1379953.248801124
2019-12-17,1378195.9266363108
2019-12-18,1387233.5834839223
2019-12-19,1395392.5792491273
2019-12-20,1386982.5374603777
2019-12-23,1379074.5877187175
2019-12-24,1377944.880612766
2019-12-25,1388363.2905898737
2019-12-26,1386857.0144486052
2019-12-27,1394011.826119631
2019-12-30,1401668.7298377464
2019-12-31,1406438.604285097
2020-01-02,1400036.9306847053
2020-01-03,1393258.6880489967
2020-01-06,1396396.7633433063
2020-01-07,1395392.5792491273
2020-01-08,1401919.7758612912
2020-01-09,1392631.0729901348
2020-01-10,1395392.5792491273
2020-01-13,1391752.411907728
2020-01-14,1380455.3408482135
2020-01-15,1380957.4328953032
2020-01-16,1380078.7718128965
2020-01-17,1372672.9141183258
2020-01-20,1364388.3953413486
2020-01-21,1375685.4664008631
2020-01-22,1361501.366070584
2020-01-23,1332003.458304074
2020-02-03,1344430.2364695398
2020-02-04,1344681.2824930844
2020-02-05,1347944.8807991664
2020-02-06,1342923.9603282711
2020-02-07,1357610.15270564
2020-02-10,1362756.5961883075
2020-02-11,1362756.5961883075
2020-02-12,1373677.098212505
2020-02-13,1384346.5542131574
2020-02-14,1379576.679765807
2020-02-17,1370539.0229181955
2020-02-18,1369911.4078593333
2020-02-19,1372421.8680947812
2020-02-20,1364890.487388438
2020-02-21,1360497.1819764047
2020-02-24,1365894.6714826173
2020-02-25,1375685.4664008631
2020-02-26,1370162.4538828782
2020-02-27,1369158.2697886992
2020-02-28,1388488.813601646
2020-03-02,1388112.244566329
2020-03-03,1402672.9139319253
2020-03-04,1403175.005979015
2020-03-05,1388488.813601646
2020-03-06,1381208.478918848
2020-03-09,1384346.5542131574
2020-03-10,1379074.5877187175
2020-03-11,1373677.098212505
2020-03-12,1367400.9476238857
2020-03-13,1355978.353552599
2020-03-16,1350580.8640463864
2020-03-17,1327861.1989155852
2020-03-18,1314430.2366559403
2020-03-19,1321585.0483269661
2020-03-20,1305894.6718554182
2020-03-23,1310287.9772674516
2020-03-24,1330371.6591510328
2020-03-25,1326605.9687978614
2020-03-26,1331250.3202334396
2020-03-27,1324597.6006095032
2020-03-30,1319702.2031503804
2020-03-31,1332003.458304074
2020-04-01,1335141.5335983834
2020-04-02,1333760.7804688872
2020-04-03,1337526.4708220586
2020-04-07,1336145.7176925624
2020-04-08,1332756.5963747082
2020-04-09,1335141.5335983834
2020-04-10,1337149.9017867416
2020-04-13,1341041.1151516854
2020-04-14,1332882.1193864804
2020-04-15,1331375.843245212
2020-04-16,1333133.1654100253
2020-04-17,1331375.843245212
2020-04-20,1324346.5545859584
2020-04-21,1325727.3077154546
2020-04-22,1324095.5085624137
2020-04-23,1320078.7721856975
2020-04-24,1322589.232421145
2020-04-27,1328990.9060215366
2020-04-28,1334890.4875748386
2020-04-29,1334137.3495042045
2020-04-30,1327359.1068684957
2020-05-06,1323718.9395270965
2020-05-07,1327359.1068684957
2020-05-08,1329241.9520450814
2020-05-11,1323216.847480007
2020-05-12,1323216.847480007
2020-05-13,1317693.834962022
2020-05-14,1317693.834962022
2020-05-15,1326731.4918096338
2020-05-18,1325727.3077154546
2020-05-19,1319200.1111032907
2020-05-20,1318823.5420679736
2020-05-21,1313551.5755735335
2020-05-22,1317317.265926705
2020-05-25,1321961.6173622832
2020-05-26,1322840.2784446897
2020-05-27,1325852.830727227
2020-05-28,1320329.818209242
2020-05-29,1329116.429033309
2020-06-01,1339660.3620221892
2020-06-02,1334639.441551294
2020-06-03,1333258.6884217977
2020-06-04,1329241.9520450814
2020-06-05,1331626.8892687568
2020-06-08,1329618.5210803985
2020-06-09,1326354.9227743165
2020-06-10,1322840.2784446897
2020-06-11,1320455.3412210145
2020-06-12,1319074.5880915183
2020-06-15,1321836.0943505107
2020-06-16,1320078.7721856975
2020-06-17,1322714.7554329175
2020-06-18,1323467.8935035518
2020-06-19,1320204.2951974699
2020-06-22,1318446.9730326566
2020-06-23,1329116.429033309
2020-06-24,1323091.3244682346
2020-06-29,1325852.830727227
2020-06-30,1350329.8180228418
2020-07-01,1354095.5083760133
2020-07-02,1357359.1066820952
2020-07-03,1387108.0604721499
2020-07-06,1378070.4036245383
2020-07-07,1379325.6337422621
2020-07-08,1382212.663013027
2020-07-09,1363886.3032942591
2020-07-10,1364262.8723295762
2020-07-13,1360999.2740234942
2020-07-14,1352714.755246517
2020-07-15,1343426.0523753606
2020-07-16,1339534.8390104168
2020-07-17,1352965.8012700616
2020-07-20,1349325.6339286626
2020-07-21,1347693.8347756218
2020-07-22,1343175.006351816
2020-07-23,1337024.3787749691
2020-07-24,1332631.0733629358
2020-07-27,1335016.010586611
2020-07-28,1338028.5628691483
2020-07-29,1335141.5335983834
2020-07-30,1334639.441551294
2020-07-31,1340162.4540692787
2020-08-03,1345936.5126108082
2020-08-04,1341041.1151516854
2020-08-05,1341417.6841870025
2020-08-06,1337024.3787749691
2020-08-07,1346815.173693215
2020-08-10,1347693.8347756218
2020-08-11,1358112.2447527295
2020-08-12,1356731.4916232333
2020-08-13,1345183.374540174
2020-08-14,1351836.0941641103
2020-08-17,1345434.4205637188
2020-08-18,1342170.8222576368
2020-08-19,1342672.9143047263
2020-08-20,1341166.6381634579
2020-08-21,1338279.608892693
2020-08-24,1339032.7469633273
2020-08-25,1337651.993833831
2020-08-26,1336020.19468079
2020-08-27,1343802.621410678
2020-08-28,1340036.9310575062
2020-08-31,1339409.3159986443
2020-09-01,1343175.006351816
2020-09-02,1346815.173693215
2020-09-03,1350078.771999297
2020-09-04,1354597.6004231027
2020-09-07,1352965.8012700616
2020-09-08,1348949.0648933456
2020-09-09,1354974.16945842
2020-09-10,1349200.1109168902
2020-09-11,1345434.4205637188
2020-09-14,1347568.3117638493
2020-09-15,1351585.0481405654
2020-09-16,1349953.2489875245
2020-09-17,1365518.1024473
2020-09-18,1363509.7342589418
2020-09-21,1361250.320047039
2020-09-22,1357986.7217409571
2020-09-23,1350455.3410346142
2020-09-24,1344430.2364695398
2020-09-25,1354221.0313877857
2020-09-28,1352840.2782582894
2020-09-29,1349451.156940435
2020-09-30,1349576.6799522075
2020-10-09,1353091.324281834
2020-10-12,1349074.5879051178
2020-10-13,1346438.604657898
2020-10-14,1345434.4205637188
2020-10-15,1347442.788752077
2020-10-16,1345936.5126108082
2020-10-19,1342672.9143047263
2020-10-20,1344555.7594813122
2020-10-21,1349074.5879051178
2020-10-22,1347693.8347756218
2020-10-23,1349200.1109168902
2020-10-26,1342547.3912929539
2020-10-27,1335643.625645473
2020-10-28,1341417.6841870025
2020-10-29,1343551.575387133
2020-10-30,1348572.4958580283
2020-11-02,1349576.6799522075
2020-11-03,1351208.4791052486
2020-11-04,1364890.487388438
2020-11-05,1367526.4706356581
2020-11-06,1368907.2237651544
2020-11-09,1365894.6714826173
2020-11-10,1371417.684000602
2020-11-11,1371292.1609888296
2020-11-12,1362380.0271529905
2020-11-13,1364262.8723295762
2020-11-16,1373677.098212505
2020-11-17,1383844.4621660681
2020-11-18,1385727.3073426536
2020-11-19,1385225.2152955642
2020-11-20,1387359.1064956947
2020-11-23,1384974.1692720195
2020-11-24,1384346.5542131574
2020-11-25,1386103.876377971
2020-11-26,1394513.9181667205
2020-11-27,1383091.3240954336
2020-11-30,1383718.9391542957
2020-12-01,1388488.813601646
2020-12-02,1385601.7843308812
2020-12-03,1374304.713271367
2020-12-04,1366898.8555767962
2020-12-07,1364011.8263060316
2020-12-08,1357484.6296938676
2020-12-09,1356480.4455996884
2020-12-10,1354974.16945842
2020-12-11,1360748.2279999494
2020-12-14,1356103.8765643714
2020-12-15,1356731.4916232333
2020-12-16,1359744.0439057704
2020-12-17,1355476.2615055095
2020-12-18,1351334.0021170208
2020-12-21,1349827.7259757523
2020-12-22,1347066.2197167599
2020-12-23,1348446.972846256
2020-12-24,1350455.3410346142
2020-12-25,1354472.0774113303
2020-12-28,1355727.3075290541
2020-12-29,1353969.9853642408
2020-12-30,1357986.7217409571
2020-12-31,1346438.604657898
2021-01-04,1348070.4038109388
2021-01-05,1358614.336799819
2021-01-06,1359116.4288469085
2021-01-07,1366020.1944943897
2021-01-08,1371543.2070123744
2021-01-11,1370539.0229181955
2021-01-12,1373049.483153643
2021-01-13,1374179.1902595945
2021-01-14,1373677.098212505
2021-01-15,1390120.6127546872
2021-01-18,1390371.658778232
2021-01-19,1380580.863859986
2021-01-20,1375559.9433890907
2021-01-21,1365016.0104002105
2021-01-22,1366271.2405179343
2021-01-25,1370539.0229181955
2021-01-26,1366773.332565024
2021-01-27,1354597.6004231027
2021-01-28,1346564.1276696702
2021-01-29,1350078.771999297
2021-02-01,1353467.8933171513
2021-02-02,1348195.9268227112
2021-02-03,1347819.357787394
2021-02-04,1360246.1359528601
2021-02-05,1363384.2112471694
2021-02-08,1358614.336799819
2021-02-09,1359618.520893998
2021-02-10,1374430.2362831393
2021-02-18,1372296.3450830088
2021-02-19,1370915.5919535125
2021-02-22,1374430.2362831393
2021-02-23,1374179.1902595945
2021-02-24,1411836.0937913093
2021-02-25,1413216.8469208055
2021-02-26,1416354.9222151153
2021-03-01,1415601.7841444807
2021-03-02,1418237.7673917008
2021-03-03,1408070.4034381378
2021-03-04,1393635.2570843138
2021-03-05,1389367.4746840529
2021-03-08,1387108.0604721499
2021-03-09,1382965.8010836614
2021-03-10,1388739.859625191
2021-03-11,1393007.6420254519
2021-03-12,1392380.02696659
2021-03-15,1410706.386685358
2021-03-16,1408321.4494616827
2021-03-17,1408195.9264499103
2021-03-18,1389367.4746840529
2021-03-19,1394764.9641902654
2021-03-22,1392128.9809430453
2021-03-23,1383844.4621660681
2021-03-24,1381208.478918848
2021-03-25,1383342.3701189784
2021-03-26,1386857.0144486052
2021-03-29,1391501.3658841834
2021-03-30,1374304.713271367
2021-03-31,1372170.8220712363
