trade_date,rsi,ipv,entropy,coherence,clarity,mts
2019-01-02,0.0,0.0,0.9999999962133496,0.5,0.5,
2019-01-03,0.0,0.0,0.9999999962133496,0.5,0.5,
2019-01-04,0.0,0.0,0.9999999962133496,0.5,0.5,
2019-01-07,0.0,0.0,0.9999999962133496,0.5,0.5,
2019-01-08,0.0,0.0,0.9999999962133496,0.5,0.5,
2019-01-09,0.0,0.0,0.9999999962133496,0.5,0.9792495033783323,
2019-01-10,0.0,0.0,0.9999999962133496,0.5,0.9861167561362703,
2019-01-11,0.0,0.0,0.9999999962133496,0.5,0.9857505716937905,
2019-01-14,0.0,0.0,0.9999999962133496,0.5,0.9827640495199365,
2019-01-15,0.0,0.0,0.9999999962133496,0.5,0.9758513444730871,0.19517026889461742
2019-01-16,0.0,0.0,0.9999999962133496,0.5,0.9739559876664854,0.1947911975332971
2019-01-17,0.0,0.0,0.9999999962133496,0.5,0.9729094894101911,0.19458189788203822
2019-01-18,0.0,0.0,0.9999999962133496,0.5,0.970448791250868,0.1940897582501736
2019-01-21,0.0,0.0,6.213349207785887e-09,0.5,0.9759896169429585,0.1951979233885917
2019-01-22,0.0,0.0,6.213349207785887e-09,0.5,0.9771438417467735,0.19542876834935471
2019-01-23,0.0,0.0,6.213349207785887e-09,0.5,0.9782742953997913,0.19565485907995828
2019-01-24,0.0,0.0,6.213349207785887e-09,0.5,0.9812782495805495,0.19625564991610991
2019-01-25,0.0,0.0,6.213349207785887e-09,0.5,0.9842527520902181,0.19685055041804364
2019-01-28,0.0,0.0,6.213349207785887e-09,0.5,0.9842346071942266,0.19684692143884533
2019-01-29,0.0,0.0,6.213349207785887e-09,0.5,0.9854935948316295,0.19709871896632591
2019-01-30,0.0,0.0,6.213349207785887e-09,0.6337163084070254,0.9857836053034545,0.27738650610490617
2019-01-31,0.0,0.0,6.213349207785887e-09,0.6805977679984235,0.9875282558467118,0.3058643119683965
2019-02-01,0.0,0.0,6.213349207785887e-09,0.6803346334599566,0.9781710316474482,0.30383498640546364
2019-02-11,0.0,0.0,6.213349207785887e-09,0.7066200142984402,0.977198649744846,0.31941173852803334
2019-02-12,0.0,0.0,6.213349207785887e-09,0.7032772266478017,0.9768854760911331,0.31734343120690767
2019-02-13,0.0,0.0,6.213349207785887e-09,0.7260075307063398,0.9829223781869688,0.3321889940611977
2019-02-14,0.0,0.0,6.213349207785887e-09,0.7144481945381213,0.979705763823313,0.32461006948753535
2019-02-15,0.0,0.0,6.213349207785887e-09,0.713786376650011,0.9785366069185952,0.32397914737372563
2019-02-18,0.0,0.0,6.213349207785887e-09,0.7313604066128528,0.9783762362714366,0.334491491221999
2019-02-19,0.0,0.0,6.213349207785887e-09,0.7332903418538141,0.9788629135340078,0.33574678781909006
2019-02-20,0.0,0.0,6.213349207785887e-09,0.7254723516390671,0.9791105074112572,0.33110551246569164
2019-02-21,0.0,0.0,6.213349207785887e-09,0.7371131271773222,0.9790407241510725,0.33807602113660784
2019-02-22,0.0,0.0,6.213349207785887e-09,0.7355818217763078,0.9816525647999176,0.3376796060257682
2019-02-25,0.0,0.0,6.213349207785887e-09,0.7371068767847663,0.9840696459140348,0.33907805525366674
2019-02-26,0.0,0.0,6.213349207785887e-09,0.7499356114403092,0.9864621488924975,0.347253796642685
2019-02-27,0.0,0.0,6.213349207785887e-09,0.7496866953360163,0.9827002303725828,0.34635206327612633
2019-02-28,0.0,0.0,6.213349207785887e-09,0.7392171962875055,0.9842999988399371,0.3403903175404907
2019-03-01,0.0,0.0,6.213349207785887e-09,0.7361759302529107,0.9835578790548701,0.33841713396272044
2019-03-04,0.0,0.0,6.213349207785887e-09,0.7322216280658468,0.9822038168909331,0.3357737402176947
2019-03-05,0.0,0.0,6.213349207785887e-09,0.7400714523667683,0.9824819026117083,0.34053925194240264
2019-03-06,0.0,0.0,6.213349207785887e-09,0.7324365352843049,0.9841633289971918,0.33629458697002124
2019-03-07,0.0,0.0,6.213349207785887e-09,0.741270407465722,0.9785839764322832,0.3404790397658899
2019-03-08,0.0,0.0,6.213349207785887e-09,0.7051279934221218,0.9753150706266224,0.3181398101785976
2019-03-11,0.0,0.0,6.213349207785887e-09,0.7221915828028583,0.9800257548108161,0.32932010064387823
2019-03-12,0.0,0.0,6.213349207785887e-09,0.7204951156206252,0.9804103435012762,0.3283791380726303
2019-03-13,0.0,0.0,6.213349207785887e-09,0.7254438408995193,0.9785259900856512,0.3309715025568418
2019-03-14,0.0,0.0,6.213349207785887e-09,0.7348932695463999,0.9804543649778066,0.3370268347234012
2019-03-15,0.0,0.0,6.213349207785887e-09,0.7087401983688705,0.9914312675272705,0.3235303725267764
2019-03-18,0.0,0.0,6.213349207785887e-09,0.7142092667744923,0.9790947614804624,0.3243445123607878
2019-03-19,0.0,0.0,6.213349207785887e-09,0.7273300039339684,0.9759441148878045,0.3315868253379419
2019-03-20,0.0,0.0,6.213349207785887e-09,0.7212023455840846,0.9753937750674609,0.32780016236394294
2019-03-21,0.0,0.0,6.213349207785887e-09,0.7243292289473546,0.9754029401508983,0.3296781253985924
2019-03-22,0.0,0.0,6.213349207785887e-09,0.6922125308789363,0.9757831261797127,0.31048414376330435
2019-03-25,0.0,0.0,6.213349207785887e-09,0.6659482018213114,0.9849265423603103,0.29655422956484895
2019-03-26,0.0,0.0,6.213349207785887e-09,0.6553836160120806,0.9854874077390772,0.2903276511550638
2019-03-27,0.0,0.0,6.213349207785887e-09,0.6767466852554708,0.9818434300599952,0.3024166971652815
