trade_date,rsi,ipv,entropy,coherence,clarity,mts
2019-01-02,0.0,0.0,0.9999999962133496,0.5,0.5,
2019-01-03,0.0,0.0,0.9999999962133496,0.5,0.5,
2019-01-04,0.0,0.0,0.9999999962133496,0.5,0.5,
2019-01-07,0.0,0.0,0.9999999962133496,0.5,0.5,
2019-01-08,0.0,0.0,0.9999999962133496,0.5,0.5,
2019-01-09,0.0,0.0,0.9999999962133496,0.5,0.9881968436695797,
2019-01-10,0.0,0.0,0.9999999962133496,0.5,0.9865185933393732,
2019-01-11,0.0,0.0,0.9999999962133496,0.5,0.9884458743894079,
2019-01-14,0.0,0.0,0.9999999962133496,0.5,0.9884804379945301,
2019-01-15,0.0,0.0,0.9999999962133496,0.5,0.9921089527408425,0.19842179054816853
2019-01-16,0.0,0.0,0.9999999962133496,0.5,0.9899757181834307,0.19799514363668613
2019-01-17,0.0,0.0,0.9999999962133496,0.5,0.9905502744946754,0.19811005489893507
2019-01-18,0.0,0.0,0.9999999962133496,0.5,0.9893036260036072,0.19786072520072145
2019-01-21,0.0,0.0,6.213349207785887e-09,0.5,0.9905419396872894,0.19810838793745789
2019-01-22,0.0,0.0,6.213349207785887e-09,0.5,0.9874354479622801,0.19748708959245603
2019-01-23,0.0,0.0,6.213349207785887e-09,0.5,0.9890007257890675,0.19780014515781352
2019-01-24,0.0,0.0,6.213349207785887e-09,0.5,0.9890007257890675,0.19780014515781352
2019-01-25,0.0,0.0,6.213349207785887e-09,0.5,0.991585357340289,0.1983170714680578
2019-01-28,0.0,0.0,6.213349207785887e-09,0.5,0.9915648920847129,0.1983129784169426
2019-01-29,0.0,0.0,6.213349207785887e-09,0.5,0.9943990065682248,0.19887980131364497
2019-01-30,0.0,0.0,6.213349207785887e-09,0.5579621506801141,0.9940151434801842,0.23358031910410532
2019-01-31,0.0,0.0,6.213349207785887e-09,0.5225357881903349,0.9926503571971654,0.21205154435363402
2019-02-01,0.0,0.0,6.213349207785887e-09,0.495097974564016,0.9843742090534234,0.1939336265490943
2019-02-11,0.0,0.0,6.213349207785887e-09,0.43945016695593603,0.9734170598154067,0.15835351213664298
2019-02-12,0.0,0.0,6.213349207785887e-09,0.3637421256867881,0.9540079707455122,0.10904686956117533
2019-02-13,0.0,0.0,6.213349207785887e-09,0.33563080178498583,0.9504507204241007,0.09146862515581167
2019-02-14,0.0,0.0,6.213349207785887e-09,0.35054693786279545,0.9667995472983394,0.10368807217734516
2019-02-15,0.0,0.0,6.213349207785887e-09,0.3805272687709504,0.9636621201997533,0.1210487853025209
2019-02-18,0.0,0.0,6.213349207785887e-09,0.3858709586219678,0.9647231985132103,0.12446721487582277
2019-02-19,0.0,0.0,6.213349207785887e-09,0.4183034320524192,0.9580460979222587,0.14259127881590328
2019-02-20,0.0,0.0,6.213349207785887e-09,0.43720471215408374,0.9698978781646022,0.1563024029253707
2019-02-21,0.0,0.0,6.213349207785887e-09,0.43429983190459553,0.971051549614953,0.15479020906574792
2019-02-22,0.0,0.0,6.213349207785887e-09,0.4247709106012119,0.9710134498064259,0.14906523632201235
2019-02-25,0.0,0.0,6.213349207785887e-09,0.37135464475701535,0.9534326851533675,0.11349932388488272
2019-02-26,0.0,0.0,6.213349207785887e-09,0.4162261923738954,0.9548714963411667,0.1407100146925706
2019-02-27,0.0,0.0,6.213349207785887e-09,0.32614958459733084,0.9384196832830388,0.08337368741500627
2019-02-28,0.0,0.0,6.213349207785887e-09,0.3323787086347871,0.9390117567428364,0.08722957652943954
2019-03-01,0.0,0.0,6.213349207785887e-09,0.34943192141885415,0.9372472695907681,0.09710860676946612
2019-03-04,0.0,0.0,6.213349207785887e-09,0.3842976696526893,0.9531137370078897,0.12120134919319153
2019-03-05,0.0,0.0,6.213349207785887e-09,0.4235862914725975,0.9580179684920598,0.14575536858197047
2019-03-06,0.0,0.0,6.213349207785887e-09,0.3883644239451424,0.9684251916973965,0.12670369270656479
2019-03-07,0.0,0.0,6.213349207785887e-09,0.37165557014455375,0.967074297734436,0.11640820163361945
2019-03-08,0.0,0.0,6.213349207785887e-09,0.21254240616619885,0.9726171781197404,0.022048879323667392
2019-03-11,0.0,0.0,6.213349207785887e-09,0.2376087705149758,0.9675295171559809,0.03607116574018168
2019-03-12,0.0,0.0,6.213349207785887e-09,0.8648715295087651,0.9721717245668988,0.4133572626186388
2019-03-13,0.0,0.0,6.213349207785887e-09,0.859880243068288,0.9687846176150228,0.40968506936397736
2019-03-14,0.0,0.0,6.213349207785887e-09,0.8542568552478509,0.96828007226304,0.4062101276013186
2019-03-15,0.0,0.0,6.213349207785887e-09,0.8338617395887804,0.9704193992487598,0.39440092360302015
2019-03-18,0.0,0.0,6.213349207785887e-09,0.8446031286491358,0.9755278789294168,0.40186745297536486
2019-03-19,0.0,0.0,6.213349207785887e-09,0.8176780976130265,0.971102098959173,0.38482727835965047
2019-03-20,0.0,0.0,6.213349207785887e-09,0.8993861677558538,0.9797714673669767,0.43558599412690757
2019-03-21,0.0,0.0,6.213349207785887e-09,0.8552298719692039,0.9884092525793073,0.41081977369738376
2019-03-22,0.0,0.0,6.213349207785887e-09,0.965579154445838,0.9829148048888022,0.4759304536452632
2019-03-25,0.0,0.0,6.213349207785887e-09,0.922056895616643,0.9811639930142875,0.44946693597284326
2019-03-26,0.0,0.0,6.213349207785887e-09,0.8842271187600718,0.9693881345476535,0.42441389816557373
2019-03-27,0.0,0.0,6.213349207785887e-09,0.8677484618566452,0.9692358806624394,0.414496253246475
